Mobile Money Usage,Bank Account Ownership,Savings,Credit Usage
35,1,61859,0
51,0,39488,1
69,0,60935,1
78,1,97794,0
66,0,19647,0
38,0,23332,1
14,1,31915,0
65,0,12848,0
22,1,48321,1
88,1,28725,0
9,1,1063,0
88,0,68353,0
84,1,31787,1
21,0,12942,0
13,1,41385,1
41,0,91858,1
46,1,95846,0
48,0,82309,1
1,1,92747,0
93,0,90339,0
94,0,54390,1
80,1,85838,0
82,0,24822,1
53,0,79972,1
84,0,61585,1
32,1,63288,0
25,1,34839,0
14,0,71359,0
1,1,90724,1
69,0,39985,0
59,0,55377,1
48,1,16989,0
37,1,24679,0
55,0,21635,1
97,1,58800,0
64,0,88873,0
24,1,75020,0
4,1,95064,0
35,1,42680,1
88,0,77701,0
34,0,86698,0
52,0,53634,0
20,1,15304,1
63,1,50286,1
74,1,63502,0
78,0,35238,1
69,1,97075,0
87,1,34107,1
90,1,58433,0
56,1,84668,1
25,1,25545,1
21,0,15621,0
1,0,21177,0
79,1,53436,0
24,0,71986,0
88,0,72075,0
98,0,30416,1
97,1,25877,0
8,1,25668,0
22,0,56041,0
60,0,31055,0
51,0,30165,1
40,0,3414,0
83,0,26020,0
91,0,7938,1
15,0,18408,0
64,1,7081,0
91,0,72720,0
15,0,51107,0
15,0,86686,1
58,1,20828,0
89,1,89057,0
62,0,90066,1
69,1,90596,0
78,0,44055,0
32,1,74734,0
57,1,33576,1
24,0,33855,0
55,1,20354,1
80,0,95512,1
3,1,2723,1
37,0,43355,1
29,1,47659,1
6,0,32037,0
84,1,67471,0
75,1,86353,0
35,0,28577,0
47,0,12418,0
79,1,24729,0
47,1,88433,0
65,1,37981,0
80,1,24050,0
97,0,58162,1
20,1,50041,1
62,0,61221,1
96,1,82360,0
42,0,21109,1
27,0,83850,1
60,1,57611,1
51,1,30029,1
7,0,5010,0
89,1,10678,1
5,0,64044,0
80,0,98506,0
18,1,8288,1
6,0,96882,0
12,0,38451,1
32,1,76537,0
70,1,93027,1
32,1,3828,1
19,1,63113,0
17,1,67720,1
72,1,54330,0
15,0,54509,1
38,0,27055,1
74,0,85425,1
30,0,33291,1
47,0,68098,1
3,1,23062,0
23,0,51137,0
22,1,95607,0
18,0,14133,1
99,1,10923,0
36,1,70032,1
11,0,79808,1
98,1,95139,0
33,1,60028,0
80,0,3507,0
79,1,12643,0
55,0,74411,0
50,0,80074,0
77,1,73811,0
70,0,23555,0
73,0,92984,0
10,1,33458,0
64,0,51469,0
12,0,49503,0
50,0,81208,0
25,1,52827,0
71,1,42585,0
43,0,35727,1
20,0,54770,1
56,1,79826,1
23,1,72625,1
5,0,62560,0
47,0,13961,1
91,0,7292,1
32,1,51502,1
34,1,26280,0
35,0,80566,0
87,0,3271,0
28,1,78895,0
83,0,23125,1
13,1,97091,0
31,0,21236,0
42,1,13883,0
43,0,27163,1
49,0,94899,0
70,0,46660,1
93,1,5257,1
63,1,16799,1
84,0,22317,1
3,1,27263,1
31,0,25248,0
43,0,88912,1
25,0,2299,1
28,1,7641,1
71,1,67671,1
6,1,67623,0
37,0,64868,1
85,1,59052,0
19,1,6984,0
13,0,73368,0
82,0,53979,1
94,1,60647,0
41,0,80403,0
42,1,21079,1
26,1,38565,1
29,0,32517,1
9,0,36361,1
12,1,87835,1
6,0,80507,1
48,0,27031,1
57,1,3242,1
62,0,23034,0
52,0,73062,0
40,1,31322,1
38,0,68082,1
93,1,92015,1
2,1,20316,1
21,0,83914,1
59,1,15102,1
76,1,73115,1
77,0,14867,1
6,1,14573,1
24,0,12052,1
68,0,7041,0
77,0,50763,0
69,1,83235,0
12,1,27495,1
32,1,57705,1
80,0,27435,1
1,1,79291,1
78,1,84079,1
4,1,81149,1
5,1,63222,1
92,1,77443,0
38,1,74243,1
23,0,40540,1
24,1,57890,1
20,0,31587,1
86,0,27455,1
60,0,36377,1
97,1,76917,1
93,0,85920,1
33,1,82058,1
70,0,34959,1
36,1,85893,0
16,0,43973,1
18,1,36627,1
79,1,24528,0
77,1,26357,0
40,0,21696,1
72,1,17671,1
61,0,25925,0
32,0,60950,0
53,0,63616,1
76,1,57099,1
37,0,92972,1
17,1,86164,0
56,0,39999,1
26,1,55470,1
85,0,87921,1
74,0,70911,0
47,1,82215,0
44,1,77390,1
63,1,31842,0
63,1,31413,0
71,1,97717,0
34,1,74047,0
50,1,82656,0
87,1,32788,1
50,0,40012,1
33,0,3308,0
83,0,37929,1
8,1,30578,1
68,1,82184,1
98,0,49097,1
5,0,59448,0
13,0,45019,1
90,0,56612,0
87,0,24607,0
61,0,26933,1
77,1,7691,1
82,0,39232,0
85,0,82121,0
15,1,19559,1
66,0,45083,0
79,1,29172,1
44,0,57643,0
47,0,57890,0
90,0,52285,0
81,0,95240,0
18,1,47420,1
46,1,25496,0
79,1,75380,1
3,0,7210,1
58,0,37509,1
99,1,26342,1
19,0,16863,1
80,0,86436,0
58,0,19039,1
10,0,23091,1
60,1,99031,0
39,0,9355,1
79,0,93365,0
44,1,6055,0
22,1,18940,1
23,0,75274,0
67,1,69304,1
81,1,10663,1
13,0,99740,1
47,0,24814,1
23,0,29452,1
10,1,8044,1
47,1,19705,1
22,0,97060,1
70,0,5400,1
49,1,39182,0
72,0,89298,1
10,0,17165,0
63,0,58941,1
16,1,74726,0
50,0,14039,0
7,0,10798,0
89,0,10259,0
30,1,19358,0
89,1,97812,0
93,1,54006,1
54,0,16342,1
5,1,76633,0
81,1,93922,1
18,0,25316,1
84,1,52161,1
66,0,96360,1
50,0,3800,1
12,1,76629,0
94,1,72533,0
47,1,29746,1
49,0,4511,0
73,1,53597,0
17,0,88015,0
52,1,40784,0
59,0,82715,0
82,0,81914,1
53,1,4921,0
19,0,86040,0
4,1,61432,0
69,1,60305,0
92,0,75284,0
98,0,46927,0
69,0,84794,0
2,0,7203,1
89,1,3860,0
17,1,44943,1
85,1,58944,1
78,0,78991,0
96,1,75455,1
6,1,76884,1
53,1,68475,1
13,1,67683,1
23,0,77818,0
90,0,18791,0
42,0,94992,1
64,0,45748,1
66,0,29126,0
13,0,67903,1
49,0,45539,0
1,1,1694,0
98,1,7462,1
9,0,90397,1
94,1,38094,0
21,1,30984,0
29,0,80198,0
56,0,34725,1
13,0,37571,0
63,0,97550,1
17,1,42314,0
28,1,65627,0
52,0,68442,0
23,0,3613,0
2,1,75672,1
15,0,48903,0
74,1,39556,0
38,0,81584,0
31,1,16129,0
62,0,69504,0
31,1,4837,0
59,0,53094,1
90,0,46374,0
48,1,42593,1
7,1,96713,0
43,1,68100,0
21,0,16979,0
28,0,30930,1
2,0,97187,0
32,1,33313,1
80,1,31723,0
21,0,93090,0
61,1,4459,0
11,1,26296,1
79,1,90070,0
8,1,76269,0
90,1,45344,1
18,0,31297,0
90,0,93632,0
36,1,6838,1
50,0,26055,0
99,0,38402,0
37,0,39875,1
39,1,88960,1
67,1,9052,0
13,1,40616,0
29,0,37757,1
8,1,18491,1
74,0,45587,1
81,0,50473,0
63,0,13607,1
47,1,46252,1
92,1,94223,0
94,1,6644,1
93,0,15687,0
53,0,59598,1
90,1,52599,1
77,1,88027,0
98,1,28198,0
29,1,8516,1
45,0,97879,1
58,1,12359,0
2,1,65134,1
8,0,7247,1
76,0,55163,1
57,0,87949,1
98,1,13771,0
3,0,42920,0
89,0,44574,0
33,1,38742,0
46,1,28062,0
59,0,74837,1
31,1,33202,0
38,1,84208,0
58,1,8135,0
43,0,19639,1
96,1,81184,1
89,1,23030,0
7,0,87104,0
84,1,90824,1
18,0,12570,0
33,1,26617,0
77,0,7479,0
43,0,32076,0
28,0,18712,0
7,0,32447,0
7,1,60507,0
76,1,72819,0
47,1,60005,0
19,1,2888,1
17,1,49398,0
67,1,68835,1
86,1,44875,0
99,0,9488,1
90,1,92099,0
30,1,10669,1
20,1,14161,1
34,1,19272,0
28,1,95018,1
13,0,21370,0
2,0,63666,1
88,1,30646,1
65,1,92152,1
51,0,79217,0
67,1,66257,1
9,0,75710,1
40,0,82198,1
87,1,23992,0
26,0,14117,0
73,0,45564,0
95,0,83486,0
32,0,78924,1
45,0,84326,1
38,1,10484,0
27,1,21921,0
73,0,32468,1
96,0,83807,1
91,0,38736,1
56,0,14423,0
5,1,42455,1
4,0,56166,1
42,1,16594,0
63,1,17155,0
50,0,97057,0
68,0,22632,1
45,0,29623,0
63,0,42756,0
31,0,73139,1
9,1,21491,1
86,0,14013,1
61,0,70187,0
88,0,73053,1
65,1,26071,0
53,0,7066,1
66,0,99805,0
70,0,18194,1
85,1,93687,0
9,0,72669,1
64,0,28084,1
75,0,60305,1
89,1,88272,1
82,1,20911,1
43,1,68426,0
46,1,72539,1
82,0,89228,0
65,1,46632,0
31,0,74367,1
19,1,22288,1
91,1,60566,1
97,0,93885,1
55,0,21644,1
26,0,29558,1
77,1,32570,1
25,1,45192,0
36,1,13575,0
3,0,85447,1
20,0,53187,0
49,0,91855,1
99,0,43967,0
57,1,52954,0
19,0,25050,1
93,1,6936,1
49,1,67181,1
64,1,59929,1
95,0,99902,0
44,1,59043,1
50,1,6817,0
62,0,70147,0
59,0,15865,1
38,0,23700,1
75,0,66280,0
10,1,95522,0
26,0,24193,0
87,1,58571,1
2,1,73736,1
48,0,62898,0
95,1,47308,0
53,1,52862,0
6,1,36224,0
45,0,61365,0
81,1,78784,1
84,1,46818,1
85,1,54870,0
49,0,70166,0
39,0,67508,1
55,0,60593,0
7,0,76521,1
54,0,23029,1
5,1,49341,1
18,0,59606,1
83,1,36786,0
11,0,90458,0
71,0,31560,0
9,1,27520,1
55,0,48570,0
77,1,3067,0
2,0,93556,0
3,0,84177,0
10,0,91210,1
57,1,37589,0
41,1,43806,1
59,1,94219,1
69,0,83190,1
88,0,98298,1
83,0,53248,1
53,1,81601,0
62,0,21475,1
68,1,57270,0
54,1,59244,0
46,0,67705,1
45,1,28113,1
89,1,91125,0
56,1,17997,1
64,0,55562,0
25,1,15400,0
62,0,62472,1
22,1,72931,0
82,0,13872,1
86,0,87447,0
98,0,92694,1
62,0,18009,1
50,1,83360,0
70,0,69405,0
66,0,70896,1
97,0,62339,0
18,0,48491,1
58,0,24467,1
8,1,59506,1
72,0,19624,0
81,0,96418,1
32,0,79205,1
29,0,89508,0
43,1,95777,1
21,0,54397,1
88,0,51295,1
17,1,36204,1
33,0,68454,0
64,1,12976,0
16,1,79585,0
89,0,3895,0
24,1,87608,0
90,1,2198,1
23,1,27431,0
30,0,61597,1
99,1,56948,1
22,1,87923,0
50,1,36629,1
97,1,29661,0
50,0,30903,0
63,0,69161,1
43,1,51700,1
33,0,45291,1
81,1,86154,0
6,1,29455,0
11,1,22494,0
81,0,42562,1
89,0,36332,1
24,0,43914,0
50,0,59522,0
24,0,8039,0
77,1,59197,0
35,1,45255,0
49,0,82441,0
94,0,25407,0
17,1,42342,0
97,0,35285,1
22,1,99710,1
68,1,96538,1
36,0,28869,0
14,0,13631,0
45,1,32915,1
92,0,85671,1
19,0,84067,0
24,1,71143,1
76,1,50782,1
18,0,7895,1
57,0,84651,1
21,1,66385,1
98,1,83978,1
40,1,70467,1
3,1,58016,0
57,0,38306,1
59,1,77632,0
4,1,2518,1
6,0,50379,1
20,1,30093,1
56,1,18988,0
99,1,6235,1
50,1,86966,0
30,0,41307,0
42,0,23842,1
66,0,4334,0
18,1,48570,1
83,0,91729,0
77,0,53246,0
94,0,19224,0
27,1,62315,0
67,0,82632,1
59,1,2587,0
91,1,52714,1
51,0,78463,0
5,1,23083,1
84,1,18905,1
94,1,7588,0
69,0,97130,0
53,1,46829,1
63,0,8724,1
6,1,27138,0
11,0,64871,1
95,1,97097,0
2,0,18694,0
66,0,35453,0
9,0,87685,0
71,1,77428,1
11,0,64683,0
50,0,11821,1
41,0,57470,1
34,0,26964,0
84,0,13630,1
64,0,94688,1
66,0,10422,1
29,1,9217,0
78,0,38665,1
68,1,37087,0
56,1,44383,1
10,0,98986,1
96,1,10266,0
7,1,63329,1
77,0,70408,1
57,1,66978,0
13,0,90295,1
2,0,82685,1
76,1,79226,1
80,0,83983,1
37,0,50363,1
8,1,65401,1
73,1,34378,0
94,0,97191,1
26,1,23906,1
34,0,63799,0
92,1,37243,0
70,1,52730,0
84,0,50200,1
7,0,83995,0
85,0,49997,0
43,1,22701,0
42,1,44246,0
53,1,34543,0
24,0,99900,0
50,0,88066,0
36,0,60841,0
59,1,44552,0
97,1,27608,0
5,0,68141,1
75,0,45532,1
6,0,48016,1
32,0,87858,0
70,0,9833,0
89,1,79748,0
17,1,14832,1
56,0,40159,0
61,1,14344,0
36,0,60113,1
5,1,78280,1
93,1,65467,1
29,0,40099,0
68,0,62107,0
65,1,52234,1
94,1,82830,1
65,1,97386,1
80,1,38068,1
38,0,33937,1
42,1,98936,0
58,0,24139,0
33,1,91997,0
2,1,28681,1
95,0,24264,0
28,0,51808,1
79,1,9480,0
94,1,35242,1
46,0,55875,0
55,1,27786,0
35,1,25896,0
21,0,90541,1
51,0,8928,0
57,0,72560,1
41,1,6311,1
20,0,49392,0
87,0,93041,0
42,0,98006,1
64,1,43968,0
7,0,23064,0
78,0,78852,1
91,0,80201,0
80,0,2107,0
88,0,20567,1
3,1,61623,1
61,1,55291,1
23,0,49726,1
15,1,50362,1
14,1,25002,1
88,1,6255,0
94,0,31367,1
65,1,37050,0
67,1,39659,1
57,0,81813,1
16,0,57466,1
40,1,84793,1
33,0,73606,1
13,0,89400,1
53,0,70525,1
49,1,62431,0
1,0,16541,0
77,1,15073,0
77,0,5530,0
2,1,66053,0
33,0,79315,1
64,1,39143,1
16,1,60157,0
71,1,88092,0
58,0,80996,0
68,1,86199,0
17,0,32567,1
77,1,68623,0
94,0,56097,1
68,1,61461,1
75,1,44074,1
39,1,70381,0
16,0,41912,0
82,0,35209,0
73,1,57416,1
39,1,86300,0
99,0,17985,0
35,0,69924,1
74,0,46198,0
52,0,65632,1
47,1,95814,1
32,0,34568,0
14,1,4387,0
28,0,77996,1
87,0,65815,0
20,1,30101,1
47,1,78215,0
24,1,26647,1
37,0,55077,0
18,0,12161,0
78,0,6345,1
37,0,34069,0
85,0,96386,1
63,1,82473,0
33,0,90264,1
19,1,6759,0
3,1,39804,1
81,1,75628,0
51,0,64830,1
43,1,58936,1
71,0,67644,1
16,0,3216,1
63,0,3806,0
37,1,62864,1
92,1,73485,0
56,0,65476,1
65,1,99269,1
31,0,16588,0
44,1,14659,1
70,0,84282,0
43,0,85580,1
6,1,40780,1
84,1,84732,0
85,0,38793,0
22,1,73347,1
35,0,32537,1
57,0,19448,1
56,0,88748,0
55,1,96517,1
1,1,41427,0
28,1,77392,0
98,0,60878,0
90,1,83497,0
43,1,85224,0
41,0,65317,1
45,1,12941,1
92,0,22706,1
11,0,74350,1
74,1,33752,1
62,1,31706,1
49,0,61354,0
79,0,21792,1
17,0,54938,0
64,1,45786,1
80,0,94432,0
30,0,19785,1
71,0,36223,0
95,1,98741,1
54,0,31574,0
41,1,87608,1
24,1,32049,1
71,0,83687,1
80,0,70463,0
26,0,64531,1
72,0,76707,0
18,0,83305,1
58,0,68894,1
67,1,19751,0
5,0,21112,1
16,1,84421,1
63,1,50930,1
12,0,79470,0
23,1,87752,1
25,1,32378,1
64,1,4984,1
6,0,29603,1
91,1,78066,1
36,0,77442,1
35,1,69092,0
47,0,48159,0
70,1,76385,1
37,0,95465,1
69,0,2995,0
44,1,24801,1
43,1,47312,1
28,0,67842,0
72,0,23077,1
14,0,20839,0
87,0,44352,1
39,1,66468,1
86,0,28667,1
67,0,86219,0
37,1,62229,1
17,1,90991,0
22,1,13024,0
99,1,55233,0
57,1,96091,1
94,0,2642,1
65,0,14628,1
17,1,28890,1
65,0,32666,1
22,0,98012,1
58,0,93876,0
97,1,74173,1
6,0,79926,1
99,0,21279,0
84,1,78094,0
27,0,91217,1
1,0,20501,0
41,0,87896,0
87,0,59744,1
13,1,25370,1
29,1,41778,1
98,1,82607,1
91,0,27606,1
51,1,43942,0
68,1,15195,0
93,1,3503,1
98,1,44001,0
93,1,58722,0
16,0,53914,1
44,0,50689,0
34,1,46512,0
15,0,62799,0
82,0,97599,1
29,0,92890,1
92,1,40211,1
24,1,55647,0
42,1,11300,1
44,0,4083,0
60,0,77835,0
10,1,73672,1
34,0,76903,0
90,1,41496,0
91,1,59955,1
27,1,83283,0
25,1,84798,1
78,1,75628,0
1,0,48430,0
78,1,74023,1
32,0,11192,0
25,1,12583,1
94,1,10967,1
94,0,93655,0
21,1,58349,0
72,1,18345,0
53,0,29126,0
98,0,50751,1
64,0,7794,1
84,1,92238,0
33,0,83803,0
31,1,45994,0
71,0,33284,0
28,1,23079,0
8,1,98059,1
18,1,33715,0
1,0,45318,1
88,0,12769,0
65,1,12800,1
83,1,72405,1
5,0,17678,0
64,1,41856,1
3,0,99865,1
59,0,72494,1
80,1,25293,1
8,0,29306,0
80,1,23594,1
5,1,69460,0
41,0,93179,0
28,0,39676,0
81,0,78306,1
51,1,86606,1
14,0,69244,0
49,1,50649,0
37,0,83560,1
15,1,19787,1
56,1,90494,1
98,0,7131,0
20,0,43231,0
34,0,77895,1
85,0,8938,0
4,0,3832,0
60,0,93149,0
6,1,9292,0
46,1,31427,0
98,0,47039,0
17,1,60512,1
51,0,33606,0
19,1,27932,0
39,1,93858,0
86,1,27893,0
23,1,57773,0
32,0,53098,1
40,0,13581,1
53,1,78754,1
31,0,69673,1
88,1,85556,0
2,0,57123,0
25,1,10303,1
48,1,92074,1
39,1,47252,0
4,1,98537,1
77,0,43607,0
71,1,25902,1
93,1,16508,1
56,0,31869,0
5,0,5054,0
24,1,76730,0
24,1,5658,0
88,1,99970,1
67,0,45806,1
63,0,69397,0
12,1,42520,1
1,1,30929,1
8,1,73047,0
83,1,98453,1
31,1,74445,0
18,1,55272,1
49,0,83252,1
76,0,27547,1
32,0,15130,1
42,0,18333,1
64,1,15602,0
69,0,41162,1
12,0,98382,1
14,1,84869,1
8,1,6066,0
4,0,61825,0
93,1,63135,0
65,0,93980,1
10,1,49173,1
2,0,96551,1
52,0,87645,0
59,0,95976,0
40,1,95223,0
49,1,26321,1
3,1,56811,0
20,0,78717,1
33,0,39265,0
16,0,59273,1
2,1,1424,0
59,1,73310,1
3,1,80016,1
23,1,17930,1
46,0,95333,1
62,1,95756,0
87,0,83367,0
56,0,30541,1
25,1,74260,0
21,0,12980,1
87,0,90227,1
82,1,66876,0
40,0,4570,1
58,1,31389,0
27,0,75621,1
75,1,85928,1
11,1,29874,1
75,1,11126,0
15,1,82855,0
14,1,30949,0
92,0,26788,0
28,1,74722,1
45,1,2847,1
13,0,59764,1
53,1,72705,0
56,1,45616,0
63,0,98016,1
48,0,80615,0
11,1,64538,0
29,0,45834,1
11,1,1567,1
7,1,24674,1
62,1,77232,1
3,0,41917,1
86,0,6030,1
20,0,90070,0
45,0,39743,1
66,0,12615,1
57,1,30503,0
68,0,84827,0
38,1,52695,1
40,0,74645,0
27,0,93324,0
36,0,5557,1
59,1,39504,1
51,0,95467,0
12,1,97601,0
11,0,51452,1
9,1,80787,0
44,1,30464,0
58,1,62662,0
36,1,45416,1
24,0,19376,0
28,0,71421,1
77,1,72745,0
8,0,18182,1
58,1,5370,1
35,0,87494,0
7,1,81625,0
3,1,96007,0
8,1,96030,1
55,1,2045,0
37,0,3445,0
21,1,50589,1
51,0,67811,0
35,0,33419,1
37,0,74931,1
1,0,86168,1
23,1,89814,0
87,0,85305,1
47,0,50816,0
86,0,70532,0
63,0,77338,0
3,1,92997,0
5,0,48786,0
99,1,52878,1
55,0,34306,1
79,0,78631,0
45,1,78799,1
18,0,64434,1
66,1,73090,1
33,1,94529,1
36,0,50532,1
55,0,98512,1
5,0,10870,1
92,1,31361,1
52,1,58622,0
80,1,32889,0
43,1,43983,1
42,0,35943,1
45,1,81813,0
69,1,32058,1
96,0,75736,1
17,0,97073,0
11,1,29442,0
78,0,22345,0
13,0,43485,1
6,1,46469,1
82,0,76747,1
93,1,58243,1
5,0,98858,0
67,0,51965,1
84,1,63510,0
52,1,60770,0
47,1,48262,1
52,1,46755,0
59,0,48334,0
98,0,33798,0
74,0,16432,0
94,1,28684,0
65,1,47825,0
48,0,5646,1
10,0,98647,0
71,1,95046,0
73,1,80281,1
84,0,63395,0
7,1,64689,1
80,0,97985,0
34,0,22844,0
10,1,4014,0
57,0,88735,0
31,1,58568,1
50,1,4635,0
5,0,81934,1
33,0,17882,0
35,1,57655,0
84,0,97727,0
62,0,55017,1
40,0,55607,0
45,0,31701,0
19,1,79751,1
95,1,93586,0
72,0,45768,1
9,1,52908,0
29,0,99180,0
89,0,1844,1
99,0,78437,1
33,1,25363,0
73,0,10851,0
65,0,12472,0
14,0,53323,1
98,1,37019,0
79,0,31565,0
79,0,25556,0
48,0,69450,0
39,1,86587,0
70,0,52118,1
20,1,74526,1
26,0,22131,0
28,1,53527,1
62,0,3117,1
48,0,46086,0
33,0,95775,0
7,0,93688,1
49,1,16148,0
84,0,12457,0
64,0,46648,1
16,1,71792,0
92,0,80289,0
58,1,99721,0
21,0,4629,0
10,0,33821,1
3,0,21837,0
93,1,11940,0
62,0,61514,0
12,0,61685,1
76,1,71835,0
82,0,49481,1
94,1,20284,1
5,1,48842,0
86,1,41799,0
85,1,57484,0
14,0,13879,0
66,0,45245,0
36,1,49984,1
96,1,69758,0
22,1,39875,0
81,1,83660,1
75,0,74128,0
75,0,38032,0
28,0,4657,0
68,0,13746,0
34,1,22343,0
75,1,15892,0
11,1,93525,0
20,0,78123,1
86,1,26061,0
55,0,68683,1
10,0,33467,1
42,1,52990,0
45,1,67514,0
19,0,63980,1
96,1,84833,1
5,0,75109,0
68,0,78335,1
26,0,64511,0
64,0,17090,0
52,1,30639,0
60,1,42388,1
82,0,99786,1
52,1,44582,0
75,0,70145,0
42,1,72097,1
73,1,92551,1
60,0,46415,1
26,0,90790,0
33,0,66858,0
19,0,60277,1
13,0,27689,0
93,1,46197,1
63,1,89502,1
42,1,96139,0
10,0,1340,0
58,1,17977,0
36,1,12025,1
94,1,50248,0
64,1,30779,0
49,0,34154,1
69,0,11257,1
13,1,88807,0
99,0,56321,1
60,0,45604,1
17,0,60229,0
70,0,45516,0
88,0,1268,0
59,1,44599,0
85,0,65067,0
97,1,52778,1
39,0,2665,1
6,0,73415,1
87,0,55290,0
85,0,3917,0
28,0,28938,0
16,0,76031,1
87,0,49167,0
47,0,5710,1
40,1,57724,0
41,0,54457,1
10,0,35546,1
41,1,88093,0
86,0,71929,0
42,0,42390,1
51,0,85873,1
85,1,6322,1
81,0,38169,1
18,1,37319,0
30,1,6537,0
3,1,89205,1
51,0,16371,0
16,0,25254,1
87,0,70359,1
30,0,24977,0
68,0,97635,0
31,1,81295,1
17,1,2840,1
58,0,65109,0
2,0,69013,1
97,1,99799,0
19,1,8333,0
78,1,61305,0
49,0,94083,1
74,0,44452,1
14,0,80051,0
17,0,94266,1
65,1,74553,1
28,0,58940,0
23,1,96306,1
52,0,27320,0
77,1,54205,0
49,1,79258,1
13,1,87071,0
98,1,83036,0
17,0,95850,0
78,1,72074,1
20,1,62992,0
14,1,86133,0
9,0,26666,1
10,0,6614,1
96,0,53367,1
21,1,31326,1
62,1,67603,1
55,1,42111,1
12,1,74747,1
2,1,9134,1
60,0,53179,0
34,0,81952,0
36,0,47764,0
17,0,59801,1
66,0,65800,1
16,1,24047,1
89,0,71362,1
26,0,70782,0
24,0,10745,1
71,1,21298,0
19,1,66414,0
7,1,52523,1
49,1,49840,1
77,1,66442,1
16,1,72287,0
68,0,5392,1
41,1,70148,1
58,1,6319,1
30,1,66195,1
78,1,32966,1
99,0,88663,1
75,1,8997,0
62,1,33124,0
35,1,2159,1
99,0,68176,0
8,0,6833,0
62,1,30425,0
45,0,14736,1
42,1,88436,1
77,1,43987,1
80,0,31568,1
13,1,77681,1
50,1,9649,1
72,0,37166,0
93,0,5588,1
28,0,25585,1
69,1,96560,0
92,1,86931,0
30,0,82073,0
58,0,67410,1
57,1,78419,0
10,1,82270,0
64,0,81857,0
63,1,91229,1
85,0,98782,1
61,1,57743,1
8,1,89913,1
14,1,42183,1
37,0,19742,1
73,0,56490,0
14,0,57629,1
21,0,74821,0
69,1,20923,1
23,0,1282,0
13,0,12561,0
7,0,65715,1
12,0,84191,1
58,0,47609,0
12,1,81861,1
85,1,70195,0
8,0,14274,1
47,1,70451,1
4,1,59155,1
89,1,66935,1
85,0,52822,1
39,1,60296,1
6,1,86251,0
56,1,93086,0
55,1,2216,0
63,0,92558,0
33,0,79866,0
90,0,88047,0
12,0,33159,1
70,1,38987,1
94,1,24739,0
14,1,44462,1
78,1,15545,1
61,1,80595,1
34,0,20364,1
44,1,68022,0
18,1,97030,0
18,1,23451,0
36,1,75331,0
12,1,60258,0
72,0,60773,1
9,0,96665,1
91,1,53298,0
1,0,28505,1
46,0,92596,0
99,1,77181,1
56,1,21594,0
4,1,62146,0
83,0,25783,0
1,0,82476,1
65,1,56624,1
89,1,28918,0
90,1,46517,1
73,1,27551,1
24,0,91814,1
80,1,64269,1
81,1,74240,1
2,0,75904,0
41,1,24285,0
99,0,39955,0
79,1,20459,1
83,1,45935,1
44,1,63298,0
59,0,88387,1
68,1,64398,0
57,1,59680,0
71,1,39038,0
11,1,63173,0
94,0,61646,1
16,1,72887,1
12,0,13485,0
52,0,86936,0
44,1,72941,0
51,0,23459,0
88,0,73138,1
77,0,64341,0
95,1,22760,0
32,1,6769,0
99,1,67533,1
47,1,29378,0
73,0,65743,0
17,0,78766,1
93,1,38018,0
85,1,64663,0
92,0,72729,1
75,0,50577,1
46,0,74142,0
33,0,47445,1
99,1,61755,1
90,0,87104,1
77,1,20811,1
27,1,35912,0
66,1,15682,0
64,1,48192,0
59,1,49238,1
4,1,26221,1
59,1,1863,0
46,1,58739,1
68,1,90976,1
52,0,46509,0
42,1,65863,0
41,1,48670,1
81,0,33416,0
43,0,41736,1
31,1,33908,0
67,0,41248,0
55,0,43821,0
72,0,90189,1
74,0,9376,0
76,0,14042,1
42,0,28000,0
42,0,94731,0
5,0,85855,0
69,1,19290,0
17,1,50655,1
27,1,68125,0
26,1,56343,1
55,1,69619,0
45,1,38302,0
72,0,47032,1
58,0,58400,0
39,0,15649,1
13,1,94037,1
71,1,21062,0
50,0,40376,0
74,1,61858,0
71,1,16175,0
88,0,6809,1
30,1,7067,0
25,0,52264,1
34,1,83745,0
9,0,15344,1
17,0,94620,0
53,1,84046,0
30,0,1310,1
88,1,48121,0
26,1,13517,1
51,1,33893,0
10,0,85593,1
15,1,42989,0
4,0,14911,1
71,1,54848,1
2,1,4218,0
52,1,8944,1
30,0,89970,1
51,1,81069,0
40,0,68888,1
80,1,11787,1
52,0,46841,0
51,0,25840,0
23,0,42725,0
89,1,26162,1
80,1,44582,1
46,1,88834,0
5,1,71925,0
66,1,99954,0
78,1,82178,1
84,0,32917,1
62,1,97869,0
52,0,74843,0
16,1,24226,1
90,1,15100,1
68,1,98815,0
76,0,13292,1
52,0,34514,0
99,0,54207,0
54,1,22148,1
94,0,17980,0
49,1,41830,1
97,0,82018,1
65,1,73723,1
66,0,47346,1
54,0,50452,1
5,1,68351,1
32,1,79781,0
22,1,29769,0
73,0,32331,0
33,1,43277,0
98,0,81920,0
57,1,35203,0
82,1,1675,1
4,0,15922,0
74,0,67040,1
12,1,95771,0
78,1,60765,1
12,0,35584,1
32,0,75602,1
69,1,1083,1
15,1,46675,0
58,0,21472,1
9,0,74765,0
45,1,22520,0
74,0,53527,0
52,1,22056,0
48,1,2168,1
91,1,8913,1
2,1,12488,1
83,1,58834,0
2,1,58388,1
54,0,76162,0
87,0,84303,1
29,0,18531,1
56,0,40536,1
81,0,12056,1
8,1,38226,0
17,0,54004,0
69,0,40868,0
16,1,81618,1
95,0,43556,0
70,1,86228,0
40,0,84974,0
